transaction_id,customer_id,amount,merchant_category,hour,day_of_week,country,device_type,card_age_days,velocity,is_international,is_weekend,is_night,is_new_card,is_fraud
1261,2064,394.76,Travel,3,6,US,mobile,686.3,2,0,1,1,0,0
1269,4812,26.01,Grocery,2,6,NG,tablet,44.5,2,0,1,1,1,0
1287,4631,530.96,Travel,13,2,US,mobile,181.5,3,0,0,0,0,0
1305,3442,420.94,Online,15,1,US,tablet,63.7,3,0,0,0,0,0
1342,1547,217.06,Food Delivery,12,4,US,tablet,177.6,3,0,0,0,0,0
1368,2813,22.68,Food Delivery,22,2,US,tablet,309.5,5,0,0,0,0,1
1408,4497,95.0,Food Delivery,4,5,US,mobile,48.8,2,0,1,1,0,1
1429,2068,49.63,Online,14,4,US,mobile,283.9,3,0,0,0,0,0
1470,1242,14.56,Travel,3,6,US,mobile,238.8,0,0,1,1,0,0
1481,1605,40.11,Online,23,0,CA,desktop,88.0,2,0,0,1,0,0
1505,3389,51.24,Retail,0,5,FR,mobile,34.0,2,0,1,1,1,0
1552,4413,14.87,Grocery,10,3,GB,mobile,108.9,4,0,0,0,1,0
1599,4380,83.26,Online,13,4,US,mobile,100.6,3,0,0,0,0,1
1617,4177,35.08,Travel,23,5,US,mobile,176.7,1,0,1,1,0,0
1649,4906,38.96,Online,3,3,GB,desktop,499.9,1,0,0,1,0,1
1665,3101,284.21,Food Delivery,4,3,CA,desktop,871.2,1,0,0,1,0,0
1710,1848,101.76,Entertainment,14,0,US,mobile,45.9,3,0,0,0,0,0
1782,2357,387.07,Food Delivery,10,6,DE,desktop,13.3,1,0,1,0,0,0
1802,2873,86.33,Travel,6,0,US,tablet,35.8,3,0,0,0,0,0
1818,2009,15.85,Online,1,5,US,mobile,319.6,2,0,1,1,0,1
1867,1443,208.95,Entertainment,5,0,CA,desktop,399.0,2,0,0,1,0,0
1869,1120,14.29,Entertainment,3,6,US,mobile,120.8,1,0,1,1,0,0
1889,1245,110.16,Online,2,6,US,mobile,342.7,0,0,1,1,0,1
1896,4405,23.36,Food Delivery,1,1,CA,desktop,887.8,2,0,0,1,0,0
1932,2928,49.59,Travel,10,4,US,mobile,166.3,3,0,0,0,0,1
1949,1006,609.53,Travel,5,1,GB,desktop,99.9,0,0,0,1,0,0
1973,3727,198.82,Food Delivery,0,3,AU,desktop,70.4,0,0,0,1,0,0
2002,1248,72.2,Food Delivery,12,3,US,tablet,238.9,3,0,0,0,0,0
2034,3712,46.87,Food Delivery,1,3,FR,desktop,98.9,0,0,0,1,0,1
2081,4308,43.07,Entertainment,5,5,US,mobile,553.1,1,0,1,1,0,0
2113,4657,17.42,Travel,2,6,US,mobile,54.9,1,0,1,1,0,0
2134,2598,921.67,Health,21,6,US,mobile,169.4,1,0,1,0,1,0
2179,3504,90.24,Food Delivery,16,5,FR,desktop,11.9,0,0,1,0,0,0
2190,3343,1575.4,Entertainment,16,1,US,desktop,50.8,1,0,0,0,0,0
2203,1156,126.01,Food Delivery,23,6,US,mobile,45.0,1,0,1,1,0,0
2375,3796,195.05,Travel,10,6,JP,desktop,9.2,1,0,1,0,0,0
2382,2794,51.58,Travel,4,3,AU,desktop,395.6,2,0,0,1,0,0
2416,2944,403.66,Entertainment,23,1,AU,desktop,161.1,1,0,0,1,0,1
2479,1311,232.66,Food Delivery,23,5,US,mobile,1071.7,1,0,1,1,0,1
2493,4717,92.24,Travel,8,5,BR,desktop,27.9,1,0,1,0,0,1
2513,4850,125.9,Online,3,6,US,mobile,94.9,1,0,1,1,0,0
2562,2434,180.06,Travel,17,5,CA,desktop,15.9,0,0,1,0,0,0
2650,2322,86.61,Online,23,5,US,mobile,143.2,1,0,1,1,0,0
2653,4953,139.51,Retail,23,6,US,desktop,64.8,3,0,1,1,1,0
2657,1233,106.71,Travel,5,2,CA,desktop,65.9,2,0,0,1,0,1
2704,4350,91.94,Online,19,4,US,mobile,255.8,3,0,0,0,0,1
2737,3296,48.04,Online,1,3,DE,desktop,360.8,1,0,0,1,0,0
2757,4536,80.17,Retail,11,2,CA,mobile,475.1,3,0,0,0,1,0
2803,4956,136.58,Travel,8,0,US,tablet,183.3,4,0,0,0,0,1
2821,3163,343.91,Entertainment,20,2,US,mobile,258.3,5,0,0,0,0,0
2822,4320,65.36,Food Delivery,14,1,US,mobile,193.9,4,0,0,0,0,0
2916,2751,329.07,Health,10,0,CA,tablet,192.8,3,0,0,0,1,0
2929,1742,64.71,Travel,22,1,US,mobile,114.2,3,0,0,0,0,0
2947,3355,38.1,Travel,4,0,GB,desktop,116.5,0,0,0,1,0,1
2964,1267,20.28,Food Delivery,1,2,GB,desktop,173.4,0,0,0,1,0,1
2994,4424,63.32,Travel,4,4,DE,desktop,319.4,1,0,0,1,0,0
3069,1596,90.3,Food Delivery,2,6,US,mobile,47.3,2,0,1,1,0,0
3118,3571,47.66,Online,8,4,US,mobile,48.5,4,0,0,0,0,0
3126,4559,51.92,Food Delivery,5,2,CA,desktop,362.4,1,0,0,1,0,0
3163,1641,47.91,Retail,0,6,DE,mobile,205.8,1,0,1,1,1,1
3164,2257,87.43,Travel,22,4,US,mobile,705.0,6,0,0,0,0,0
3192,3725,46.17,Grocery,21,2,FR,mobile,629.9,3,0,0,0,1,0
3196,1701,112.29,Online,4,6,US,mobile,762.3,1,0,1,1,0,0
3300,4210,28.66,Travel,5,3,AU,desktop,72.6,1,0,0,1,0,0
3311,3053,106.5,Online,4,1,FR,desktop,74.9,2,0,0,1,0,0
3315,2611,604.95,Food Delivery,15,1,US,tablet,159.5,3,0,0,0,0,0
3317,3528,17.5,Food Delivery,5,6,US,mobile,33.8,0,0,1,1,0,0
3389,2158,55.29,Online,16,4,US,mobile,260.4,3,0,0,0,0,0
3407,2422,32.79,Travel,5,1,DE,desktop,119.2,0,0,0,1,0,0
3433,1829,36.27,Travel,1,2,GB,desktop,96.5,1,0,0,1,0,0
3456,4460,331.82,Online,16,6,JP,desktop,6.6,2,0,1,0,0,0
3471,1893,22.14,Grocery,3,5,US,desktop,243.2,4,0,1,1,1,1
3476,1863,53.05,Online,0,5,US,mobile,73.1,1,0,1,1,0,0
3530,1480,213.48,Online,3,6,US,mobile,57.3,1,0,1,1,0,0
3540,4309,208.09,Food Delivery,14,2,US,tablet,258.9,3,0,0,0,0,1
3562,1678,96.81,Food Delivery,5,0,CA,desktop,83.1,0,0,0,1,0,0
3593,4939,16.37,Travel,4,6,US,mobile,273.6,1,0,1,1,0,0
3608,3774,199.46,Online,18,4,US,mobile,101.3,3,0,0,0,0,1
3627,4083,31.01,Travel,23,5,US,mobile,253.8,2,0,1,1,0,1
3651,1480,55.25,Food Delivery,0,5,US,mobile,97.6,1,0,1,1,0,0
3697,2232,181.92,Online,20,1,US,mobile,89.5,4,0,0,0,0,0
3708,4024,64.29,Entertainment,13,4,US,mobile,535.4,4,0,0,0,0,0
3726,4961,64.24,Travel,0,1,CA,desktop,232.0,1,0,0,1,0,1
3759,1322,496.69,Online,0,5,US,mobile,98.2,1,0,1,1,0,0
3777,3129,84.44,Entertainment,19,4,US,mobile,224.5,3,0,0,0,0,0
3797,3748,261.16,Food Delivery,1,5,US,tablet,123.5,0,0,1,1,0,0
3811,1915,36.07,Travel,16,6,GB,desktop,6.9,0,0,1,0,0,0
3835,1563,238.54,Travel,23,5,US,mobile,104.4,1,0,1,1,0,0
3853,1419,141.52,Online,22,3,US,tablet,95.3,5,0,0,0,0,0
4073,4335,108.34,Travel,1,2,GB,desktop,280.7,2,0,0,1,0,1
4128,1362,85.01,Travel,5,6,US,mobile,820.9,1,0,1,1,0,0
4141,3904,100.07,Travel,2,3,CA,desktop,99.0,2,0,0,1,0,0
4185,1222,44.85,Travel,5,4,NG,desktop,171.1,1,0,0,1,0,1
4212,3841,59.5,Travel,21,2,US,mobile,231.7,3,0,0,0,0,1
4232,4710,75.06,Food Delivery,5,1,NG,desktop,61.6,0,0,0,1,0,0
4248,1771,206.76,Travel,11,1,US,mobile,145.0,3,0,0,0,0,1
4253,4920,146.02,Travel,17,3,US,mobile,92.8,4,0,0,0,0,0
4283,1679,53.66,Travel,1,5,US,mobile,119.9,0,0,1,1,0,0
4288,4225,463.16,Grocery,10,0,FR,mobile,86.3,4,0,0,0,1,0
4317,4915,66.78,Travel,21,5,GB,desktop,29.8,1,0,1,0,0,1
4334,4574,39.55,Food Delivery,2,1,FR,desktop,141.8,2,0,0,1,0,0
4338,2311,374.05,Online,5,3,GB,desktop,210.6,1,0,0,1,0,0
4344,2029,283.39,Entertainment,0,6,US,mobile,57.0,2,0,1,1,0,1
4402,1474,377.58,Entertainment,5,3,FR,desktop,54.2,0,0,0,1,0,0
4403,2599,144.32,Online,0,4,NG,desktop,126.9,1,0,0,1,0,0
4407,2034,93.08,Entertainment,19,0,US,tablet,97.8,4,0,0,0,0,1
4428,2929,95.42,Entertainment,4,6,US,mobile,136.0,2,0,1,1,0,1
4466,1376,39.69,Food Delivery,4,4,FR,desktop,67.3,0,0,0,1,0,1
4482,2187,541.45,Food Delivery,22,6,CA,desktop,18.0,1,0,1,0,0,0
4498,2552,25.49,Travel,1,5,US,mobile,333.4,2,0,1,1,0,0
4523,3154,25.01,Entertainment,0,6,US,mobile,63.1,1,0,1,1,0,0
4545,2785,73.98,Entertainment,2,2,GB,desktop,100.5,1,0,0,1,0,0
4551,1179,1323.6,Online,19,2,US,desktop,281.8,0,0,0,0,0,1
4564,1752,83.9,Food Delivery,5,1,AU,desktop,57.5,1,0,0,1,0,0
4586,3442,30.91,Food Delivery,12,3,US,mobile,41.7,3,0,0,0,0,0
4633,2098,84.79,Online,0,5,US,mobile,160.0,1,0,1,1,0,0
4643,4811,299.03,Online,5,4,AU,desktop,359.5,1,0,0,1,0,0
4661,4328,120.22,Entertainment,13,1,US,tablet,161.2,3,0,0,0,0,0
4706,1938,304.49,Food Delivery,5,0,CA,desktop,1133.1,1,0,0,1,0,0
4710,2704,76.8,Online,3,0,DE,desktop,397.2,2,0,0,1,0,1
4753,4225,32.21,Travel,2,5,US,mobile,144.8,0,0,1,1,0,0
4769,1454,183.17,Online,23,5,US,tablet,41.8,2,0,1,1,0,1
4778,3992,198.98,Travel,3,6,US,mobile,126.0,1,0,1,1,0,1
4787,3244,95.95,Travel,1,6,US,mobile,312.0,0,0,1,1,0,0
4883,2993,39.82,Entertainment,5,5,US,mobile,63.5,1,0,1,1,0,0
4904,3880,35.97,Entertainment,16,2,US,mobile,108.4,3,0,0,0,0,1
4927,2594,40.62,Retail,23,6,CA,mobile,30.2,2,0,1,1,1,0
4953,4131,213.5,Entertainment,15,4,US,mobile,581.2,3,0,0,0,0,1
4954,1572,212.92,Food Delivery,0,3,GB,desktop,177.1,2,0,0,1,0,0
5024,2679,311.29,Online,14,5,CA,desktop,1.3,2,0,1,0,0,0
5085,3078,182.05,Food Delivery,0,5,US,mobile,207.4,2,0,1,1,0,1
5099,4751,535.85,Online,2,6,US,mobile,69.9,0,0,1,1,0,0
5130,3415,32.58,Entertainment,23,6,US,tablet,60.2,0,0,1,1,0,0
5158,1489,15.87,Health,0,5,GB,mobile,311.9,1,0,1,1,1,1
5177,1800,26.81,Food Delivery,23,1,FR,desktop,74.2,2,0,0,1,0,0
5226,2971,51.3,Online,0,2,AU,desktop,491.5,2,0,0,1,0,1
5274,2857,18.66,Travel,4,4,JP,desktop,69.6,2,0,0,1,0,0
5279,2510,109.22,Travel,0,6,US,tablet,190.0,0,0,1,1,0,0
5287,2147,175.17,Online,0,1,GB,desktop,359.0,1,0,0,1,0,0
5322,4362,225.69,Entertainment,1,2,DE,desktop,70.9,0,0,0,1,0,1
5418,1681,338.54,Online,21,4,US,mobile,137.4,5,0,0,0,0,1
5447,3670,1027.14,Food Delivery,17,1,US,desktop,46.4,2,0,0,0,0,1
5476,3118,72.89,Travel,5,3,DE,desktop,402.3,1,0,0,1,0,0
5496,1746,145.38,Food Delivery,23,0,CA,desktop,434.7,1,0,0,1,0,0
5514,4478,64.81,Food Delivery,18,6,JP,desktop,29.2,0,0,1,0,0,0
5532,4779,75.48,Entertainment,3,0,AU,desktop,58.1,2,0,0,1,0,1
5571,4047,30.41,Online,23,5,US,mobile,478.2,2,0,1,1,0,1
5615,3285,85.06,Online,23,3,CA,desktop,131.2,0,0,0,1,0,0
5624,4492,224.98,Retail,17,4,CA,tablet,878.7,4,0,0,0,1,0
5637,2019,41.04,Entertainment,4,5,US,mobile,50.0,2,0,1,1,0,1
5638,2738,28.91,Online,4,1,DE,desktop,350.8,1,0,0,1,0,1
5656,1879,50.51,Travel,3,6,US,mobile,708.3,0,0,1,1,0,1
5692,3351,48.25,Online,3,5,US,mobile,159.6,1,0,1,1,0,1
5750,1473,25.58,Online,4,6,US,mobile,205.5,0,0,1,1,0,0
5756,2605,89.58,Travel,18,0,US,tablet,97.3,4,0,0,0,0,1
5815,3371,44.44,Food Delivery,1,0,CA,desktop,52.8,2,0,0,1,0,0
5846,1644,45.52,Travel,12,0,US,tablet,101.1,3,0,0,0,0,0
5906,1591,32.84,Grocery,14,0,FR,mobile,53.3,3,0,0,0,1,0
5932,3171,89.89,Entertainment,7,2,US,mobile,216.6,3,0,0,0,0,0
5977,4726,302.39,Food Delivery,23,4,BR,desktop,95.0,1,0,0,1,0,0
6054,2067,91.09,Online,5,5,US,tablet,72.7,0,0,1,1,0,0
6080,3542,225.51,Online,6,5,AU,desktop,7.1,0,0,1,0,0,1
6161,1954,21.48,Travel,11,6,FR,desktop,23.6,1,0,1,0,0,1
6220,4750,16.93,Travel,16,3,US,mobile,50.2,4,0,0,0,0,0
6234,1637,63.55,Entertainment,1,5,US,tablet,419.6,0,0,1,1,0,0
6253,2101,51.58,Retail,2,6,JP,mobile,186.5,1,0,1,1,1,0
6281,1064,31.54,Online,1,1,FR,desktop,165.3,1,0,0,1,0,0
6310,1744,23.46,Travel,22,0,US,mobile,349.8,4,0,0,0,0,1
6396,1376,150.38,Food Delivery,10,5,GB,desktop,12.5,2,0,1,0,0,1
6428,3360,98.07,Grocery,13,4,DE,mobile,52.0,3,0,0,0,1,0
6430,1585,51.06,Entertainment,10,1,US,mobile,139.5,3,0,0,0,0,0
6532,1912,86.72,Online,2,0,FR,desktop,45.2,1,0,0,1,0,0
6534,1755,19.92,Entertainment,17,4,US,mobile,200.2,4,0,0,0,0,0
6586,3316,46.4,Food Delivery,7,5,CA,desktop,27.6,0,0,1,0,0,1
6605,2784,240.5,Travel,1,5,US,mobile,473.9,2,0,1,1,0,0
6668,1970,79.39,Travel,6,1,US,mobile,299.5,4,0,0,0,0,1
6683,3967,76.06,Travel,4,4,JP,desktop,387.3,2,0,0,1,0,0
6731,3757,21.26,Food Delivery,4,1,CA,desktop,38.7,0,0,0,1,0,0
6757,3104,135.04,Grocery,11,0,FR,mobile,160.8,3,0,0,0,1,0
6785,1962,576.57,Entertainment,23,2,CA,desktop,83.6,0,0,0,1,0,0
6789,1988,208.32,Food Delivery,20,3,US,mobile,729.8,3,0,0,0,0,0
6803,3110,69.96,Online,3,4,GB,desktop,377.2,0,0,0,1,0,0
6817,4501,34.36,Online,11,2,US,mobile,77.5,3,0,0,0,0,1
6850,1616,418.02,Food Delivery,0,5,US,tablet,425.3,0,0,1,1,0,0
6907,1120,36.64,Travel,17,0,US,mobile,79.0,3,0,0,0,0,1
6935,2557,281.08,Health,13,6,DE,desktop,75.5,1,1,1,0,1,1
6958,4728,141.2,Online,0,6,US,tablet,92.4,1,0,1,1,0,0
6984,1009,81.58,Health,7,3,DE,tablet,55.6,3,0,0,0,1,0
7081,2365,401.53,Travel,6,1,US,mobile,30.9,4,0,0,0,0,0
7100,4407,52.16,Travel,17,3,US,mobile,376.4,3,0,0,0,0,1
7151,3392,196.71,Online,13,2,US,mobile,229.2,3,0,0,0,0,0
7168,3889,98.98,Online,16,4,US,mobile,43.2,3,0,0,0,0,0
7242,3487,66.43,Entertainment,19,2,US,mobile,184.7,3,0,0,0,0,0
7247,1590,20.12,Travel,23,2,FR,desktop,55.2,1,0,0,1,0,1
7255,1829,235.62,Entertainment,23,6,US,mobile,53.8,0,0,1,1,0,0
7277,2051,52.22,Travel,5,3,FR,desktop,369.7,2,0,0,1,0,1
7300,4436,52.97,Online,14,0,US,mobile,38.0,5,0,0,0,0,1
7301,4050,230.38,Food Delivery,2,5,US,mobile,321.2,2,0,1,1,0,0
7333,2358,57.03,Online,21,0,US,mobile,61.6,3,0,0,0,0,0
7369,1362,401.85,Food Delivery,20,5,BR,desktop,4.6,0,0,1,0,0,1
7380,2525,75.31,Travel,1,5,US,mobile,105.7,1,0,1,1,0,0
7415,1963,84.54,Travel,3,4,AU,desktop,160.4,1,0,0,1,0,0
7428,4017,494.91,Food Delivery,4,4,CA,desktop,78.7,2,0,0,1,0,0
7438,4738,228.89,Travel,3,5,US,mobile,295.3,1,0,1,1,0,0
7464,4627,11.87,Food Delivery,4,0,BR,desktop,75.8,0,0,0,1,0,1
7481,3581,69.33,Travel,23,6,US,mobile,34.7,0,0,1,1,0,0
7580,3792,374.22,Online,2,3,GB,desktop,629.7,0,0,0,1,0,0
7632,2561,618.94,Food Delivery,16,0,US,mobile,72.3,3,0,0,0,0,0
7641,3531,10.84,Retail,2,5,US,desktop,75.3,3,0,1,1,1,0
7708,2563,12.85,Food Delivery,5,4,GB,desktop,176.8,0,0,0,1,0,0
7717,3688,88.8,Online,2,0,CA,desktop,69.1,1,0,0,1,0,0
7750,4996,71.17,Entertainment,0,5,US,mobile,186.0,2,0,1,1,0,0
7790,4698,571.75,Travel,16,1,US,tablet,203.2,4,0,0,0,0,0
7834,3074,137.08,Entertainment,3,6,US,tablet,64.4,0,0,1,1,0,0
7872,2054,119.22,Entertainment,4,1,GB,desktop,529.3,1,0,0,1,0,1
7891,1852,373.56,Travel,3,3,DE,desktop,353.4,1,0,0,1,0,0
7957,3748,234.76,Online,16,1,US,mobile,89.1,3,0,0,0,0,0
8035,4249,46.7,Retail,20,4,DE,mobile,73.5,3,0,0,0,1,0
8048,4609,277.08,Grocery,19,2,DE,tablet,472.4,4,0,0,0,1,0
8126,1646,132.67,Online,23,0,GB,desktop,149.6,1,0,0,1,0,1
8133,3627,177.06,Food Delivery,22,1,US,mobile,65.5,5,0,0,0,0,0
8171,4522,680.66,Food Delivery,0,6,US,tablet,275.3,2,0,1,1,0,0
8242,4804,42.85,Food Delivery,4,5,US,mobile,641.9,0,0,1,1,0,0
8257,3240,83.37,Travel,12,3,US,mobile,49.0,4,0,0,0,0,0
8278,3837,179.53,Travel,4,3,DE,desktop,364.1,0,0,0,1,0,0
8312,1025,56.75,Entertainment,19,3,US,tablet,441.6,5,0,0,0,0,0
8319,1922,572.73,Food Delivery,1,5,US,mobile,188.7,1,0,1,1,0,0
8367,2388,47.09,Travel,23,4,DE,desktop,35.5,1,0,0,1,0,0
8411,4662,92.36,Online,2,5,US,mobile,34.3,1,0,1,1,0,0
8465,2876,93.03,Online,1,5,US,tablet,56.5,1,0,1,1,0,0
8490,3872,45.33,Online,0,6,US,mobile,155.7,2,0,1,1,0,0
8498,1783,141.37,Travel,1,5,US,mobile,753.9,1,0,1,1,0,0
8536,4262,104.26,Food Delivery,8,3,US,mobile,83.6,3,0,0,0,0,0
8557,4586,175.9,Entertainment,11,4,US,mobile,101.7,3,0,0,0,0,1
8573,4616,25.26,Travel,14,6,GB,desktop,7.9,2,0,1,0,0,1
8583,2036,42.09,Entertainment,6,3,US,mobile,98.2,4,0,0,0,0,1
8591,2643,10.16,Travel,1,6,US,tablet,117.3,0,0,1,1,0,1
8608,2401,136.57,Retail,4,6,BR,mobile,162.9,1,0,1,1,1,0
8635,4254,712.49,Retail,4,5,FR,mobile,188.2,0,0,1,1,1,0
8677,4183,77.22,Travel,3,4,AU,desktop,43.7,1,0,0,1,0,0
8733,2544,162.75,Grocery,14,1,FR,mobile,30.0,3,0,0,0,1,1
8747,1334,57.29,Travel,6,1,US,mobile,58.7,5,0,0,0,0,0
8810,2873,50.26,Food Delivery,10,2,US,tablet,86.4,3,0,0,0,0,1
8812,3382,26.0,Entertainment,3,6,US,mobile,244.9,0,0,1,1,0,0
8817,2486,154.02,Food Delivery,5,4,DE,desktop,349.0,0,0,0,1,0,0
8840,3042,40.93,Food Delivery,1,5,US,mobile,136.9,1,0,1,1,0,0
8917,2233,33.94,Travel,5,6,US,mobile,158.8,0,0,1,1,0,1
8961,2793,343.26,Entertainment,23,2,CA,desktop,131.3,2,0,0,1,0,0
8968,1965,774.14,Grocery,19,2,US,tablet,18.9,1,1,0,0,1,0
9033,3584,46.16,Entertainment,23,2,DE,desktop,266.5,1,0,0,1,0,0
9079,1400,50.89,Travel,4,4,DE,desktop,438.5,2,0,0,1,0,1
9084,1118,51.07,Online,5,6,US,mobile,125.7,1,0,1,1,0,0
9098,3902,128.31,Travel,21,1,US,mobile,187.4,4,0,0,0,0,1
9113,4446,183.01,Online,2,5,US,mobile,106.5,1,0,1,1,0,1
9114,4079,222.76,Entertainment,15,1,US,tablet,180.2,4,0,0,0,0,0
9151,4368,80.84,Food Delivery,23,0,BR,desktop,261.9,2,0,0,1,0,1
9164,4162,172.08,Travel,0,5,US,mobile,460.5,1,0,1,1,0,1
9167,3979,124.16,Travel,1,1,JP,desktop,241.8,2,0,0,1,0,0
9191,1529,165.6,Travel,18,5,NG,desktop,18.0,0,0,1,0,0,1
9255,4479,200.35,Online,23,3,FR,desktop,213.0,0,0,0,1,0,0
9297,4003,37.67,Entertainment,1,5,US,mobile,53.2,0,0,1,1,0,0
9478,1524,294.41,Entertainment,3,0,GB,desktop,603.4,2,0,0,1,0,0
9484,1902,103.51,Online,23,6,US,tablet,316.5,2,0,1,1,0,1
9595,2786,302.82,Online,3,5,US,tablet,742.1,2,0,1,1,0,1
9598,4370,24.38,Travel,3,5,US,mobile,312.4,1,0,1,1,0,0
9600,4032,25.31,Utilities,14,3,FR,tablet,235.7,3,0,0,0,1,0
9626,3030,80.67,Travel,23,2,CA,desktop,52.4,2,0,0,1,0,0
9658,4147,27.49,Retail,8,3,DE,tablet,126.4,3,0,0,0,1,1
9659,4134,30.12,Travel,0,0,NG,desktop,114.6,0,0,0,1,0,1
9661,1739,18.24,Entertainment,2,3,DE,desktop,342.9,2,0,0,1,0,0
9674,1294,130.97,Food Delivery,17,3,US,mobile,68.5,3,0,0,0,0,0
9712,4798,38.09,Online,15,0,US,tablet,203.2,3,0,0,0,0,1
9724,4544,139.87,Online,23,6,US,mobile,266.6,2,0,1,1,0,1
9766,3410,333.68,Travel,9,6,FR,desktop,1.0,0,0,1,0,0,0
9824,2862,11.07,Food Delivery,9,0,US,tablet,51.1,4,0,0,0,0,0
9864,3519,26.18,Grocery,0,5,AU,mobile,51.4,2,0,1,1,1,1
9875,4509,95.14,Entertainment,2,3,FR,desktop,87.8,0,0,0,1,0,0
9892,4202,81.51,Travel,22,3,US,tablet,86.3,3,0,0,0,0,1
