transaction_id,customer_id,amount,merchant_category,hour,day_of_week,country,device_type,card_age_days,velocity,is_international,is_weekend,is_night,is_new_card,is_fraud
10001,2354,299.01,Health,17,0,US,desktop,98.3,3,0,0,0,0,0
10034,3026,297.29,Grocery,11,4,US,desktop,468.0,3,0,0,0,0,0
10082,1962,92.64,Retail,15,0,AU,mobile,185.9,1,0,0,0,0,0
10085,1701,49.55,Utilities,16,3,GB,mobile,136.7,0,0,0,0,0,0
10088,2591,35.86,Retail,7,1,JP,mobile,54.9,2,0,0,0,0,0
10148,3022,157.4,Grocery,9,0,GB,mobile,84.2,2,0,0,0,0,0
10201,1925,20.38,Health,3,6,US,desktop,424.2,1,0,1,1,0,0
10218,3039,193.14,Health,17,2,BR,tablet,251.8,1,0,0,0,0,0
10235,4251,49.41,Grocery,0,5,US,desktop,34.5,0,0,1,1,0,0
10264,1700,24.18,Grocery,15,1,GB,mobile,117.1,0,0,0,0,0,0
10266,1878,614.86,Utilities,8,1,CA,mobile,185.2,1,0,0,0,0,0
10289,2036,19.26,Grocery,23,5,US,desktop,210.5,2,0,1,1,0,0
10335,2191,42.54,Grocery,23,5,US,desktop,88.4,1,0,1,1,0,1
10353,1987,78.4,Health,21,3,DE,mobile,413.5,1,0,0,0,0,0
10362,3631,27.66,Grocery,12,2,GB,tablet,42.6,1,0,0,0,0,0
10363,3207,26.65,Utilities,8,1,US,desktop,114.1,4,0,0,0,0,1
10379,2254,42.15,Retail,4,5,US,desktop,183.3,0,0,1,1,0,0
10395,2073,64.23,Grocery,3,5,US,desktop,346.1,0,0,1,1,0,0
10406,1680,207.97,Grocery,16,4,CA,mobile,49.2,0,0,0,0,0,0
10449,2714,30.72,Health,3,5,US,desktop,281.0,1,0,1,1,0,0
10454,1550,111.15,Health,15,4,US,desktop,389.1,3,0,0,0,0,1
10478,2750,535.91,Health,21,2,FR,mobile,83.0,2,0,0,0,0,1
10506,2032,35.09,Retail,4,5,US,desktop,221.9,1,0,1,1,0,0
10512,4503,29.94,Utilities,12,3,CA,mobile,155.4,0,0,0,0,0,0
10528,4542,68.88,Grocery,17,4,JP,tablet,30.4,2,0,0,0,0,0
10575,3429,65.89,Retail,20,2,GB,tablet,124.2,2,0,0,0,0,0
10629,3774,89.27,Health,11,2,GB,mobile,379.3,0,0,0,0,0,1
10643,4177,13.79,Grocery,12,0,AU,tablet,36.6,0,0,0,0,0,0
10665,2131,43.18,Retail,17,1,FR,tablet,645.5,1,0,0,0,0,0
10670,2431,106.47,Grocery,13,1,CA,mobile,435.8,2,0,0,0,0,0
10671,2120,352.83,Retail,7,2,CA,mobile,426.5,0,0,0,0,0,0
10681,4499,21.26,Grocery,11,1,FR,tablet,177.8,0,0,0,0,0,1
10697,1509,27.14,Grocery,17,3,JP,mobile,74.2,0,0,0,0,0,0
10720,4276,294.05,Grocery,15,3,CA,mobile,46.9,1,0,0,0,0,0
10735,2555,350.02,Grocery,22,0,CA,mobile,56.6,2,0,0,0,0,0
10738,4312,194.29,Grocery,14,0,CA,mobile,468.9,0,0,0,0,0,0
10783,2751,16.8,Retail,8,2,JP,mobile,41.7,1,0,0,0,0,0
10846,4141,67.55,Grocery,21,1,GB,mobile,92.4,0,0,0,0,0,0
10862,2429,5.85,Retail,22,3,CA,mobile,48.4,0,0,0,0,0,0
10978,2648,377.99,Retail,6,1,GB,mobile,326.7,2,0,0,0,0,1
11043,2143,155.06,Retail,17,4,FR,mobile,134.8,0,0,0,0,0,0
11045,1860,124.76,Retail,8,4,DE,mobile,179.1,1,0,0,0,0,0
11048,3694,167.43,Grocery,17,3,GB,mobile,184.3,1,0,0,0,0,0
11054,2225,184.19,Grocery,17,2,AU,tablet,58.1,0,0,0,0,0,0
11058,4818,82.49,Grocery,7,0,US,desktop,53.6,3,0,0,0,0,0
11069,2654,135.49,Retail,13,0,DE,mobile,226.2,0,0,0,0,0,0
11085,1058,71.85,Grocery,7,3,AU,mobile,419.9,0,0,0,0,0,1
11127,2073,113.54,Grocery,20,2,FR,mobile,128.9,2,0,0,0,0,0
11128,1698,41.09,Grocery,12,2,CA,mobile,248.5,0,0,0,0,0,1
11167,4811,65.81,Grocery,7,2,FR,tablet,81.4,1,0,0,0,0,0
11171,2793,85.35,Retail,14,4,GB,mobile,950.4,2,0,0,0,0,0
11182,2706,125.6,Retail,2,6,US,desktop,609.7,1,0,1,1,0,0
11202,3126,93.52,Grocery,19,0,NG,mobile,140.7,2,0,0,0,0,1
11209,3130,170.07,Grocery,17,1,CA,mobile,97.5,1,0,0,0,0,1
11248,3458,25.44,Grocery,9,0,FR,mobile,115.4,1,0,0,0,0,1
11278,1192,123.8,Grocery,1,6,US,desktop,173.6,1,0,1,1,0,1
11303,1524,178.64,Grocery,23,6,US,desktop,470.9,2,0,1,1,0,1
11310,2154,75.95,Health,7,1,CA,tablet,140.1,1,0,0,0,0,0
11320,3986,13.82,Retail,14,0,CA,mobile,597.0,1,0,0,0,0,0
11332,3784,64.23,Grocery,8,0,JP,mobile,340.7,2,0,0,0,0,0
11399,3365,537.2,Grocery,17,2,GB,mobile,114.0,1,0,0,0,0,0
11419,3480,183.82,Retail,13,2,CA,tablet,857.1,1,0,0,0,0,0
11474,3450,76.51,Health,16,0,US,desktop,330.3,3,0,0,0,0,0
11476,3672,44.11,Retail,11,1,CA,mobile,121.7,1,0,0,0,0,0
11493,1011,42.19,Grocery,7,2,NG,tablet,219.9,0,0,0,0,0,1
11518,1958,41.52,Grocery,12,1,DE,mobile,138.9,2,0,0,0,0,0
11523,1987,74.07,Retail,10,3,DE,mobile,51.1,2,0,0,0,0,1
11529,4287,98.79,Utilities,1,6,US,desktop,155.4,2,0,1,1,0,0
11530,2879,251.77,Grocery,16,0,CA,tablet,108.6,0,0,0,0,0,0
11651,2984,76.86,Grocery,6,4,CA,tablet,307.4,2,0,0,0,0,0
11670,3197,239.81,Retail,13,1,AU,tablet,145.0,2,0,0,0,0,0
11698,1400,40.77,Grocery,22,0,GB,mobile,457.3,0,0,0,0,0,0
11721,2880,35.49,Grocery,15,1,CA,tablet,55.4,2,0,0,0,0,0
11741,3427,233.19,Grocery,8,0,AU,mobile,144.4,1,0,0,0,0,0
11774,2042,229.13,Utilities,9,0,BR,tablet,108.1,0,0,0,0,0,0
11822,4844,66.51,Grocery,11,4,GB,mobile,32.3,1,0,0,0,0,0
11834,4191,107.08,Grocery,8,2,NG,mobile,213.4,1,0,0,0,0,0
11837,4183,178.54,Retail,21,2,DE,mobile,39.6,1,0,0,0,0,0
11844,1037,55.09,Utilities,11,4,US,desktop,164.5,3,0,0,0,0,0
11854,4277,387.94,Retail,13,0,DE,mobile,234.0,1,0,0,0,0,0
11857,3575,43.88,Grocery,17,1,BR,tablet,80.9,1,0,0,0,0,0
11881,1912,475.4,Grocery,10,0,JP,mobile,64.7,0,0,0,0,0,0
11888,4264,28.93,Grocery,16,1,GB,mobile,77.7,0,0,0,0,0,0
11914,3184,195.11,Retail,20,1,AU,mobile,132.5,1,0,0,0,0,0
11919,2254,201.11,Retail,21,1,DE,mobile,129.1,2,0,0,0,0,1
11926,2990,80.83,Utilities,10,4,US,desktop,76.2,3,0,0,0,0,0
11939,3425,191.08,Grocery,21,4,GB,tablet,159.9,2,0,0,0,0,0
11955,2449,63.22,Utilities,22,0,US,desktop,151.9,3,0,0,0,0,0
11984,3751,255.47,Grocery,19,2,CA,mobile,128.0,1,0,0,0,0,0
12015,4927,211.2,Grocery,19,2,US,desktop,196.1,4,0,0,0,0,0
12032,1234,88.84,Retail,22,4,CA,mobile,299.6,1,0,0,0,0,0
12072,4506,293.73,Retail,20,3,US,desktop,251.2,3,0,0,0,0,0
12101,3865,76.97,Utilities,19,3,JP,mobile,439.6,2,0,0,0,0,0
12126,1618,52.54,Retail,19,1,FR,tablet,198.5,0,0,0,0,0,0
12129,4317,80.24,Grocery,6,1,BR,mobile,49.4,0,0,0,0,0,0
12199,2529,18.56,Retail,8,1,US,desktop,69.1,3,0,0,0,0,0
12222,1339,19.44,Retail,7,2,FR,mobile,162.7,2,0,0,0,0,0
12234,2546,107.98,Grocery,22,1,DE,tablet,88.9,0,0,0,0,0,0
12236,1527,58.67,Retail,4,6,US,desktop,296.3,0,0,1,1,0,1
12261,1412,100.71,Retail,6,3,US,desktop,185.1,3,0,0,0,0,0
12270,2316,30.04,Retail,4,5,US,desktop,1134.0,2,0,1,1,0,0
12274,4827,42.97,Retail,10,2,AU,tablet,178.7,2,0,0,0,0,1
12309,4374,11.47,Retail,16,4,AU,mobile,528.9,2,0,0,0,0,0
12339,1035,31.42,Retail,7,0,AU,mobile,407.6,1,0,0,0,0,1
12363,4894,76.63,Retail,16,1,GB,mobile,70.8,2,0,0,0,0,0
12380,3443,257.27,Retail,2,5,US,desktop,57.6,0,0,1,1,0,0
12393,2893,64.0,Utilities,9,3,DE,mobile,333.2,1,0,0,0,0,0
12396,1594,200.88,Retail,21,0,CA,mobile,102.9,2,0,0,0,0,0
12411,4374,101.29,Retail,22,0,FR,mobile,72.6,0,0,0,0,0,0
12417,4697,19.72,Grocery,16,2,CA,mobile,284.7,1,0,0,0,0,0
12436,3782,78.02,Health,16,0,US,desktop,64.7,3,0,0,0,0,0
12447,1186,61.59,Utilities,18,4,DE,mobile,230.5,0,0,0,0,0,0
12449,3265,47.77,Utilities,21,0,DE,mobile,32.3,0,0,0,0,0,0
12450,3038,20.94,Grocery,12,1,DE,mobile,79.7,1,0,0,0,0,0
12456,2246,222.04,Retail,12,3,FR,tablet,87.1,2,0,0,0,0,0
12470,2408,134.66,Retail,18,3,CA,mobile,288.5,0,0,0,0,0,0
12471,1385,768.32,Utilities,11,2,CA,tablet,114.9,2,0,0,0,0,1
12535,1627,40.59,Retail,16,3,US,desktop,94.2,4,0,0,0,0,0
12545,3465,167.52,Retail,13,1,BR,mobile,439.7,0,0,0,0,0,0
12585,4425,92.88,Grocery,5,5,US,desktop,295.2,1,0,1,1,0,0
12634,3125,58.6,Grocery,4,5,US,desktop,87.9,1,0,1,1,0,1
12658,2612,47.76,Retail,9,2,US,desktop,54.0,4,0,0,0,0,0
12661,2801,105.95,Retail,2,5,US,desktop,148.0,2,0,1,1,0,0
12671,4470,35.97,Grocery,16,1,GB,tablet,142.9,1,0,0,0,0,0
12691,4508,688.01,Health,21,2,CA,mobile,260.5,0,0,0,0,0,0
12720,2888,108.94,Grocery,15,3,GB,mobile,52.5,0,0,0,0,0,0
12739,1488,86.44,Utilities,5,5,US,desktop,98.9,1,0,1,1,0,0
12740,3808,30.23,Grocery,17,2,AU,mobile,166.2,2,0,0,0,0,0
12779,2573,57.61,Retail,14,2,US,desktop,368.9,5,0,0,0,0,1
12793,2840,151.32,Retail,20,2,GB,mobile,258.9,1,0,0,0,0,0
12826,2736,66.02,Utilities,15,1,CA,mobile,240.1,1,0,0,0,0,0
12864,2766,59.37,Retail,9,4,DE,mobile,133.3,2,0,0,0,0,0
12870,3396,53.95,Grocery,17,2,DE,tablet,142.8,1,0,0,0,0,0
12880,3300,31.8,Grocery,22,0,AU,tablet,34.2,2,0,0,0,0,0
12910,3669,96.99,Grocery,6,2,CA,mobile,308.1,1,0,0,0,0,0
12914,2888,242.73,Retail,16,2,DE,mobile,157.3,0,0,0,0,0,0
12925,2327,114.52,Retail,18,0,CA,mobile,250.7,0,0,0,0,0,1
12927,3812,267.6,Retail,9,2,GB,mobile,192.2,1,0,0,0,0,0
12943,1249,761.07,Health,13,0,CA,mobile,686.9,1,0,0,0,0,1
12948,3273,46.96,Grocery,9,1,JP,mobile,34.9,0,0,0,0,0,0
12950,1460,67.77,Grocery,0,5,US,desktop,331.0,1,0,1,1,0,1
12962,4029,13.87,Retail,0,5,US,desktop,127.1,0,0,1,1,0,0
12978,1082,238.76,Grocery,14,3,FR,tablet,130.0,0,0,0,0,0,0
12983,3618,22.84,Grocery,17,0,DE,tablet,375.2,0,0,0,0,0,0
13029,1818,70.63,Retail,19,1,GB,mobile,276.9,2,0,0,0,0,1
13097,1172,97.66,Health,17,0,AU,mobile,124.0,1,0,0,0,0,0
13103,2424,507.16,Health,16,4,JP,tablet,52.2,1,0,0,0,0,0
13115,3798,169.22,Grocery,10,4,AU,mobile,47.5,0,0,0,0,0,0
13150,2732,452.19,Utilities,21,1,AU,mobile,102.3,1,0,0,0,0,0
13168,1712,13.93,Health,15,2,JP,tablet,349.2,2,0,0,0,0,0
13190,4998,188.69,Grocery,13,0,NG,mobile,120.9,2,0,0,0,0,0
13237,4762,44.52,Health,1,6,US,desktop,60.5,0,0,1,1,0,0
13246,1011,88.09,Retail,13,2,DE,mobile,86.6,1,0,0,0,0,1
13260,3799,102.32,Grocery,15,2,US,desktop,65.9,3,0,0,0,0,0
13325,2306,427.72,Health,19,0,DE,mobile,254.8,2,0,0,0,0,0
13346,3040,327.5,Grocery,10,1,CA,mobile,47.1,2,0,0,0,0,0
13369,3172,75.04,Grocery,7,3,BR,mobile,286.0,1,0,0,0,0,0
13412,2976,35.99,Grocery,19,2,DE,mobile,907.3,1,0,0,0,0,0
13414,1667,24.65,Grocery,22,0,CA,mobile,124.6,0,0,0,0,0,1
13421,1610,49.76,Grocery,11,0,BR,mobile,40.5,1,0,0,0,0,1
13447,1282,10.31,Grocery,8,1,AU,mobile,176.5,0,0,0,0,0,0
13513,2446,45.6,Grocery,19,2,DE,mobile,141.2,0,0,0,0,0,0
13546,2858,850.8,Grocery,13,4,JP,mobile,99.8,2,0,0,0,0,0
13550,3065,241.78,Retail,11,0,DE,tablet,90.8,0,0,0,0,0,0
13590,3527,28.44,Retail,15,1,DE,mobile,100.7,2,0,0,0,0,0
13607,4381,139.63,Grocery,22,3,FR,mobile,198.9,2,0,0,0,0,0
13651,2485,121.18,Retail,20,1,FR,tablet,420.2,0,0,0,0,0,0
13659,1362,52.82,Grocery,13,2,CA,mobile,202.5,1,0,0,0,0,1
13676,3544,154.91,Grocery,20,1,JP,tablet,31.0,2,0,0,0,0,0
13677,2392,77.39,Grocery,20,2,JP,mobile,185.1,0,0,0,0,0,0
13691,4148,38.48,Grocery,16,3,DE,mobile,238.0,0,0,0,0,0,0
13693,3406,77.46,Retail,6,1,AU,mobile,233.9,0,0,0,0,0,0
13704,2483,88.22,Retail,12,4,CA,tablet,247.5,1,0,0,0,0,0
13708,2631,148.69,Grocery,18,2,US,desktop,173.5,3,0,0,0,0,0
13717,3395,674.68,Utilities,19,2,BR,mobile,229.4,0,0,0,0,0,0
13718,1860,41.49,Utilities,14,3,JP,tablet,109.4,2,0,0,0,0,1
13793,4330,178.05,Retail,12,1,DE,tablet,52.4,0,0,0,0,0,0
13805,3867,22.95,Grocery,14,2,JP,tablet,386.6,2,0,0,0,0,0
13813,2068,174.58,Grocery,12,1,BR,tablet,111.0,1,0,0,0,0,1
13859,1196,40.29,Retail,2,6,US,desktop,298.4,0,0,1,1,0,0
13888,3386,93.91,Health,21,3,NG,mobile,266.8,2,0,0,0,0,0
13897,4904,46.58,Grocery,19,3,CA,tablet,184.5,1,0,0,0,0,0
13919,1970,382.98,Retail,9,3,DE,tablet,194.9,1,0,0,0,0,0
13936,1692,137.61,Grocery,8,3,DE,mobile,237.5,0,0,0,0,0,0
13951,4289,116.35,Grocery,21,0,BR,mobile,411.3,0,0,0,0,0,0
13957,4028,63.66,Health,16,2,JP,mobile,128.3,1,0,0,0,0,0
13969,4984,37.7,Grocery,21,0,US,desktop,333.5,4,0,0,0,0,0
13972,3516,513.2,Grocery,18,2,US,desktop,157.4,4,0,0,0,0,1
13980,1231,38.88,Grocery,10,3,FR,mobile,203.7,0,0,0,0,0,1
14035,3104,34.05,Grocery,15,4,US,desktop,35.8,3,0,0,0,0,0
14044,4919,211.12,Retail,17,4,CA,mobile,111.9,2,0,0,0,0,0
14121,2765,177.87,Utilities,15,4,CA,mobile,1015.4,0,0,0,0,0,0
14146,2214,178.9,Grocery,23,5,US,desktop,493.7,1,0,1,1,0,0
14156,4973,230.68,Retail,23,5,US,desktop,242.6,2,0,1,1,0,0
14161,4036,186.42,Retail,21,1,GB,mobile,72.8,0,0,0,0,0,0
14170,3530,10.81,Retail,5,5,US,desktop,302.7,1,0,1,1,0,0
14187,2983,34.15,Grocery,22,2,US,desktop,83.8,4,0,0,0,0,0
14277,2078,135.05,Retail,23,6,US,desktop,252.2,2,0,1,1,0,1
14281,3409,15.2,Grocery,14,3,NG,tablet,147.7,0,0,0,0,0,0
14296,4055,40.91,Health,20,3,GB,mobile,1005.9,2,0,0,0,0,0
14302,3233,204.97,Retail,7,1,DE,tablet,34.0,1,0,0,0,0,1
14351,1557,109.27,Grocery,12,0,US,desktop,332.1,3,0,0,0,0,1
14411,4991,60.64,Utilities,23,5,US,desktop,283.6,1,0,1,1,0,0
14431,4475,12.42,Health,21,3,US,desktop,304.4,3,0,0,0,0,0
14457,4412,49.16,Utilities,23,5,US,desktop,339.1,2,0,1,1,0,0
14463,1382,27.19,Utilities,22,1,US,desktop,326.4,3,0,0,0,0,0
14482,3276,45.41,Retail,15,2,FR,tablet,170.1,0,0,0,0,0,0
14486,3814,94.2,Health,8,1,US,desktop,626.3,3,0,0,0,0,0
14504,3055,30.45,Grocery,13,0,CA,tablet,165.1,0,0,0,0,0,0
14525,4722,85.79,Grocery,11,1,JP,mobile,40.7,1,0,0,0,0,0
14527,1838,294.19,Grocery,11,4,CA,mobile,335.5,2,0,0,0,0,0
14530,3249,501.4,Grocery,15,0,BR,mobile,782.9,0,0,0,0,0,0
14592,4935,107.33,Retail,21,2,CA,mobile,68.8,1,0,0,0,0,0
14600,3572,260.1,Grocery,17,0,CA,mobile,275.1,0,0,0,0,0,0
14603,4005,380.77,Grocery,10,3,US,desktop,614.9,3,0,0,0,0,0
14618,1505,119.42,Retail,9,0,US,desktop,327.0,3,0,0,0,0,0
14627,3890,75.47,Grocery,18,3,GB,tablet,153.1,1,0,0,0,0,0
14629,2285,198.5,Grocery,10,3,GB,tablet,30.7,0,0,0,0,0,0
14679,3670,680.45,Health,23,6,US,desktop,166.1,1,0,1,1,0,0
14684,2140,120.72,Grocery,13,4,GB,mobile,456.5,2,0,0,0,0,0
14700,1520,200.53,Retail,20,3,FR,mobile,92.3,1,0,0,0,0,1
14701,1326,93.57,Retail,16,0,CA,tablet,170.9,1,0,0,0,0,0
14746,3144,135.63,Grocery,14,2,FR,mobile,105.7,0,0,0,0,0,0
14815,3993,13.87,Utilities,13,1,FR,mobile,188.4,1,0,0,0,0,0
14832,4342,31.77,Health,12,3,JP,mobile,207.6,1,0,0,0,0,0
14833,2782,208.96,Health,22,1,DE,mobile,60.2,2,0,0,0,0,1
14864,3591,97.85,Retail,19,4,US,desktop,222.5,4,0,0,0,0,0
14896,2477,48.31,Grocery,5,6,US,desktop,559.8,1,0,1,1,0,0
14985,2069,84.44,Grocery,11,3,DE,mobile,128.9,2,0,0,0,0,0
15006,1752,28.27,Grocery,18,0,FR,mobile,60.5,0,0,0,0,0,0
15015,3699,14.97,Retail,6,0,JP,mobile,213.0,2,0,0,0,0,0
15017,3996,309.2,Retail,14,1,DE,mobile,228.1,2,0,0,0,0,0
15029,2911,51.34,Grocery,3,5,US,desktop,113.8,0,0,1,1,0,0
15038,2450,267.3,Retail,7,4,GB,mobile,34.5,1,0,0,0,0,1
15063,4062,77.46,Health,15,0,FR,tablet,97.1,1,0,0,0,0,0
15083,3601,79.34,Grocery,15,4,US,desktop,191.4,3,0,0,0,0,0
15143,1522,29.19,Retail,14,2,CA,mobile,228.1,2,0,0,0,0,0
15144,4799,12.22,Retail,6,2,JP,tablet,138.4,2,0,0,0,0,0
15151,4701,74.97,Grocery,5,5,US,desktop,52.4,2,0,1,1,0,0
15173,1103,168.86,Grocery,12,1,GB,mobile,389.4,0,0,0,0,0,0
15184,4622,63.45,Grocery,20,0,FR,mobile,279.7,1,0,0,0,0,0
15192,4551,115.75,Utilities,6,4,CA,mobile,156.8,1,0,0,0,0,0
15194,2197,130.36,Grocery,21,0,CA,mobile,91.8,2,0,0,0,0,0
15204,4938,66.93,Grocery,11,4,GB,mobile,81.1,1,0,0,0,0,0
15210,4589,488.44,Retail,21,2,DE,mobile,61.9,1,0,0,0,0,0
15285,1215,107.75,Grocery,10,1,CA,mobile,173.0,0,0,0,0,0,0
15310,1857,85.98,Grocery,5,6,US,desktop,63.1,1,0,1,1,0,1
15339,3548,21.2,Grocery,20,0,US,desktop,770.6,3,0,0,0,0,0
15345,4196,57.5,Retail,17,4,DE,tablet,134.0,1,0,0,0,0,0
15360,4891,373.11,Retail,6,1,CA,mobile,294.9,2,0,0,0,0,0
15367,3100,60.53,Grocery,14,0,FR,mobile,48.0,1,0,0,0,0,1
15375,2342,138.61,Grocery,22,2,US,desktop,78.6,5,0,0,0,0,0
15398,1445,72.67,Grocery,21,1,GB,mobile,234.3,1,0,0,0,0,0
15402,1640,85.8,Utilities,20,4,GB,mobile,194.4,1,0,0,0,0,0
15403,1171,59.25,Grocery,20,2,GB,mobile,37.5,0,0,0,0,0,0
