transaction_id,customer_id,amount,merchant_category,hour,day_of_week,country,device_type,card_age_days,velocity,is_international,is_weekend,is_night,is_new_card,is_fraud
1281,3959,118.15,Grocery,16,3,US,desktop,374.7,2,0,0,0,0,0
1334,4229,48.28,Retail,11,0,US,desktop,147.3,0,0,0,0,0,0
1407,2388,42.59,Retail,15,2,US,desktop,45.3,2,0,0,0,0,0
1445,1558,66.58,Health,20,4,US,desktop,157.2,1,0,0,0,0,0
1462,2250,38.83,Retail,14,2,US,desktop,205.8,1,0,0,0,0,0
1466,1446,62.54,Grocery,7,1,US,desktop,412.2,1,0,0,0,0,0
1467,3542,66.51,Grocery,12,1,US,desktop,208.4,1,0,0,0,0,0
1586,2270,28.37,Grocery,19,1,US,desktop,94.3,0,0,0,0,0,0
1612,1574,38.22,Grocery,15,0,US,desktop,141.6,1,0,0,0,0,0
1619,1485,40.26,Retail,10,2,US,desktop,597.1,1,0,0,0,0,0
1650,4344,101.51,Grocery,14,3,US,desktop,152.9,1,0,0,0,0,0
1720,3068,244.12,Grocery,9,2,US,desktop,41.1,1,0,0,0,0,1
1774,2576,336.74,Grocery,21,0,US,desktop,108.7,2,0,0,0,0,0
1819,1541,40.75,Retail,14,4,US,desktop,159.0,2,0,0,0,0,0
1827,1420,29.93,Retail,21,3,US,desktop,169.8,0,0,0,0,0,0
1854,1641,24.07,Grocery,9,0,US,desktop,282.0,1,0,0,0,0,0
1856,4407,261.5,Grocery,10,0,US,desktop,33.6,0,0,0,0,0,0
1884,4385,59.65,Grocery,12,2,US,desktop,313.0,2,0,0,0,0,0
1928,1502,175.71,Grocery,12,4,US,desktop,323.9,1,0,0,0,0,0
1936,1654,152.05,Grocery,12,0,US,desktop,87.5,2,0,0,0,0,0
1963,1570,70.99,Health,22,0,US,desktop,129.6,1,0,0,0,0,0
1970,1611,500.91,Retail,16,0,US,desktop,58.4,0,0,0,0,0,0
1999,2122,169.55,Grocery,15,2,US,desktop,93.7,0,0,0,0,0,0
2030,2370,66.31,Retail,7,1,US,desktop,31.7,2,0,0,0,0,0
2076,2632,232.03,Retail,15,1,US,desktop,191.2,0,0,0,0,0,0
2126,2020,38.56,Grocery,6,3,US,desktop,79.6,0,0,0,0,0,0
2143,4849,83.68,Health,13,3,US,desktop,295.9,2,0,0,0,0,0
2149,4389,82.64,Grocery,20,3,US,desktop,64.3,0,0,0,0,0,0
2160,2336,59.0,Health,16,1,US,desktop,83.1,0,0,0,0,0,0
2176,4050,95.88,Grocery,10,4,US,desktop,388.5,0,0,0,0,0,0
2229,2158,207.99,Grocery,17,3,US,desktop,222.9,1,0,0,0,0,0
2270,4906,11.78,Grocery,9,4,US,desktop,1162.8,0,0,0,0,0,0
2273,2187,159.51,Grocery,12,3,US,desktop,68.0,0,0,0,0,0,0
2329,1105,98.39,Health,12,2,US,desktop,40.3,2,0,0,0,0,0
2360,1833,93.93,Retail,10,4,US,desktop,98.8,1,0,0,0,0,0
2381,1718,59.97,Retail,14,2,US,desktop,47.0,2,0,0,0,0,0
2511,1796,576.06,Grocery,6,2,US,desktop,231.2,0,0,0,0,0,0
2521,2770,571.38,Grocery,14,4,US,desktop,284.7,0,0,0,0,0,0
2541,2159,103.49,Grocery,7,1,US,desktop,55.8,0,0,0,0,0,0
2713,4760,30.49,Grocery,22,0,US,desktop,284.3,2,0,0,0,0,0
2729,3324,62.94,Retail,18,2,US,desktop,129.7,0,0,0,0,0,1
2739,2969,20.69,Grocery,18,2,US,desktop,240.8,1,0,0,0,0,0
2748,4235,72.2,Health,15,1,US,desktop,988.7,0,0,0,0,0,0
2846,2825,218.36,Retail,9,3,US,desktop,143.8,2,0,0,0,0,0
2953,4746,29.12,Retail,10,4,US,desktop,40.5,2,0,0,0,0,0
2975,1069,36.38,Utilities,12,3,US,desktop,148.5,1,0,0,0,0,0
2984,4288,73.05,Health,20,0,US,desktop,662.0,0,0,0,0,0,0
2987,3990,48.91,Grocery,6,1,US,desktop,49.5,2,0,0,0,0,0
2990,2712,185.09,Grocery,12,3,US,desktop,247.4,2,0,0,0,0,0
3057,4208,197.28,Grocery,22,3,US,desktop,62.2,0,0,0,0,0,0
3062,2233,13.87,Grocery,11,0,US,desktop,152.1,1,0,0,0,0,0
3072,2924,27.78,Grocery,11,1,US,desktop,45.9,2,0,0,0,0,0
3096,4007,655.51,Grocery,15,0,US,desktop,301.8,1,0,0,0,0,0
3105,3803,118.42,Retail,6,3,US,desktop,1287.1,1,0,0,0,0,0
3135,3841,15.32,Retail,11,3,US,desktop,350.8,2,0,0,0,0,0
3166,2606,12.13,Retail,10,3,US,desktop,411.2,1,0,0,0,0,0
3217,1021,22.45,Grocery,21,4,US,desktop,255.5,0,0,0,0,0,0
3220,2730,62.0,Retail,9,3,US,desktop,105.6,2,0,0,0,0,0
3251,2353,96.21,Retail,19,2,US,desktop,61.1,1,0,0,0,0,0
3321,1340,163.54,Grocery,6,4,US,desktop,228.6,2,0,0,0,0,0
3331,3456,86.48,Retail,20,2,US,desktop,104.9,2,0,0,0,0,0
3358,4506,104.2,Health,19,3,US,desktop,106.9,0,0,0,0,0,0
3384,4652,43.17,Retail,15,0,US,desktop,32.9,1,0,0,0,0,0
3393,4186,159.58,Grocery,12,2,US,desktop,117.8,0,0,0,0,0,0
3410,2895,65.94,Grocery,11,2,US,desktop,120.8,0,0,0,0,0,0
3492,3542,29.02,Retail,12,1,US,desktop,127.8,2,0,0,0,0,0
3541,3939,203.56,Grocery,8,0,US,desktop,958.1,1,0,0,0,0,0
3588,3755,70.89,Retail,19,2,US,desktop,142.0,1,0,0,0,0,0
3594,3275,105.79,Grocery,14,2,US,desktop,437.0,0,0,0,0,0,0
3620,1346,230.32,Grocery,21,1,US,desktop,50.7,2,0,0,0,0,0
3664,4848,50.31,Grocery,14,1,US,desktop,51.2,0,0,0,0,0,0
3671,1576,160.06,Grocery,13,0,US,desktop,35.1,2,0,0,0,0,0
3672,1380,401.8,Retail,12,1,US,desktop,94.5,0,0,0,0,0,0
3731,3886,145.72,Retail,8,2,US,desktop,41.8,0,0,0,0,0,0
3769,4230,44.71,Retail,16,0,US,desktop,223.7,2,0,0,0,0,0
3788,1084,92.71,Grocery,12,4,US,desktop,506.2,1,0,0,0,0,0
3815,2530,114.86,Grocery,8,1,US,desktop,307.2,0,0,0,0,0,0
3823,3192,93.42,Retail,7,0,US,desktop,108.7,1,0,0,0,0,0
3836,3899,82.12,Retail,14,3,US,desktop,267.7,2,0,0,0,0,0
3877,3779,40.69,Health,6,2,US,desktop,155.0,2,0,0,0,0,0
3879,1713,274.02,Retail,17,4,US,desktop,515.8,2,0,0,0,0,0
3891,3269,25.45,Utilities,12,2,US,desktop,447.4,0,0,0,0,0,0
3898,1071,61.37,Grocery,20,3,US,desktop,200.0,1,0,0,0,0,0
3913,1765,188.59,Retail,10,2,US,desktop,61.0,1,0,0,0,0,0
3925,3552,80.69,Retail,15,3,US,desktop,33.2,0,0,0,0,0,0
4032,3087,10.0,Grocery,15,0,US,desktop,52.9,1,0,0,0,0,0
4076,1089,32.7,Grocery,16,4,US,desktop,44.0,1,0,0,0,0,0
4096,3187,96.09,Grocery,11,4,US,desktop,43.0,2,0,0,0,0,0
4133,3921,313.48,Grocery,14,1,US,desktop,152.3,1,0,0,0,0,0
4150,2559,200.76,Grocery,20,1,US,desktop,356.4,1,0,0,0,0,0
4235,2035,107.73,Grocery,16,3,US,desktop,423.6,2,0,0,0,0,0
4243,4298,91.74,Grocery,17,1,US,desktop,135.2,1,0,0,0,0,0
4267,2404,15.57,Grocery,15,1,US,desktop,267.8,0,0,0,0,0,0
4277,1272,127.33,Utilities,10,1,US,desktop,417.6,2,0,0,0,0,0
4319,4407,59.35,Grocery,14,2,US,desktop,289.0,1,0,0,0,0,0
4336,2703,33.83,Health,7,4,US,desktop,52.7,1,0,0,0,0,0
4337,4027,15.73,Retail,12,1,US,desktop,111.4,0,0,0,0,0,0
4393,1048,227.39,Grocery,20,3,US,desktop,171.2,0,0,0,0,0,0
4472,4505,55.06,Grocery,16,0,US,desktop,351.8,0,0,0,0,0,0
4499,1977,20.93,Retail,6,0,US,desktop,96.5,0,0,0,0,0,0
4518,1234,698.65,Grocery,15,1,US,desktop,56.8,1,0,0,0,0,0
4526,2833,103.41,Retail,19,4,US,desktop,55.1,0,0,0,0,0,0
4620,4592,22.41,Grocery,7,3,US,desktop,203.1,0,0,0,0,0,0
4628,1722,35.61,Retail,10,1,US,desktop,37.4,1,0,0,0,0,0
4671,1383,17.2,Retail,8,2,US,desktop,359.1,0,0,0,0,0,0
4704,4414,73.05,Retail,18,1,US,desktop,518.1,0,0,0,0,0,0
4742,2848,84.61,Utilities,16,2,US,desktop,70.7,2,0,0,0,0,0
4776,1179,145.4,Grocery,21,3,US,desktop,292.4,2,0,0,0,0,0
4797,3015,293.1,Retail,13,2,US,desktop,182.6,0,0,0,0,0,0
4845,4004,35.01,Retail,20,1,US,desktop,58.6,1,0,0,0,0,0
4869,4686,204.01,Grocery,17,2,US,desktop,289.9,0,0,0,0,0,0
4939,2183,110.91,Grocery,13,0,US,desktop,415.8,1,0,0,0,0,0
4941,3908,64.99,Retail,8,2,US,desktop,166.6,1,0,0,0,0,0
4966,1423,482.32,Grocery,14,2,US,desktop,169.1,0,0,0,0,0,0
4979,4693,32.36,Health,18,0,US,desktop,147.0,0,0,0,0,0,0
4988,4693,57.83,Retail,7,3,US,desktop,162.2,1,0,0,0,0,0
4997,3986,38.05,Retail,20,4,US,desktop,312.3,1,0,0,0,0,0
4998,4277,229.08,Grocery,19,3,US,desktop,298.1,2,0,0,0,0,0
5037,4658,84.49,Grocery,20,4,US,desktop,54.1,0,0,0,0,0,0
5062,3480,266.23,Health,12,3,US,desktop,239.8,0,0,0,0,0,0
5088,1999,70.72,Grocery,7,1,US,desktop,42.6,2,0,0,0,0,0
5126,3986,20.72,Grocery,11,3,US,desktop,287.5,1,0,0,0,0,0
5201,2745,60.0,Utilities,11,2,US,desktop,91.0,1,0,0,0,0,0
5244,4838,470.64,Grocery,22,1,US,desktop,123.3,2,0,0,0,0,0
5257,1238,84.29,Grocery,19,2,US,desktop,187.5,2,0,0,0,0,0
5280,1793,105.54,Grocery,6,1,US,desktop,43.2,2,0,0,0,0,0
5284,4039,119.07,Utilities,16,3,US,desktop,176.9,2,0,0,0,0,0
5291,4313,99.45,Grocery,7,3,US,desktop,169.4,0,0,0,0,0,0
5326,2576,110.41,Grocery,13,1,US,desktop,149.1,0,0,0,0,0,0
5335,3429,443.05,Grocery,21,4,US,desktop,444.3,1,0,0,0,0,0
5424,1989,91.36,Utilities,8,2,US,desktop,377.7,0,0,0,0,0,0
5441,3067,137.89,Retail,9,0,US,desktop,211.2,0,0,0,0,0,0
5444,4229,48.23,Health,13,0,US,desktop,42.7,2,0,0,0,0,0
5450,1671,52.37,Grocery,19,0,US,desktop,458.4,2,0,0,0,0,0
5473,4197,113.57,Retail,6,2,US,desktop,176.9,0,0,0,0,0,0
5485,3134,100.97,Grocery,19,3,US,desktop,36.8,2,0,0,0,0,0
5487,1852,111.25,Grocery,18,4,US,desktop,106.1,0,0,0,0,0,0
5551,3409,10.48,Grocery,11,4,US,desktop,50.8,1,0,0,0,0,0
5580,2541,28.59,Retail,11,0,US,desktop,111.1,1,0,0,0,0,0
5593,3111,69.94,Grocery,9,1,US,desktop,475.7,0,0,0,0,0,0
5598,3717,46.16,Utilities,11,2,US,desktop,168.2,1,0,0,0,0,0
5603,1038,190.19,Utilities,14,2,US,desktop,54.2,0,0,0,0,0,0
5607,2804,162.28,Retail,14,2,US,desktop,126.5,1,0,0,0,0,0
5614,2315,126.19,Retail,18,3,US,desktop,157.2,2,0,0,0,0,0
5673,4813,32.67,Retail,10,4,US,desktop,141.8,0,0,0,0,0,0
5691,2482,23.09,Grocery,12,4,US,desktop,41.2,0,0,0,0,0,0
5729,2659,131.74,Grocery,7,3,US,desktop,164.0,2,0,0,0,0,0
5787,3581,118.96,Grocery,17,2,US,desktop,741.0,0,0,0,0,0,0
5801,1497,29.36,Retail,7,0,US,desktop,81.2,2,0,0,0,0,0
5868,4527,22.57,Utilities,14,4,US,desktop,212.2,1,0,0,0,0,0
5944,3603,561.18,Retail,14,2,US,desktop,234.9,1,0,0,0,0,0
5950,3022,123.11,Grocery,21,3,US,desktop,35.3,2,0,0,0,0,0
5964,2112,69.62,Retail,15,4,US,desktop,454.1,1,0,0,0,0,0
6022,2171,20.46,Grocery,19,3,US,desktop,515.6,1,0,0,0,0,0
6024,4557,46.21,Retail,14,2,US,desktop,60.1,0,0,0,0,0,0
6030,2114,152.0,Utilities,17,1,US,desktop,158.2,1,0,0,0,0,0
6066,2015,182.65,Health,6,2,US,desktop,257.5,1,0,0,0,0,0
6089,2556,79.51,Grocery,16,3,US,desktop,285.6,2,0,0,0,0,0
6094,2843,306.61,Grocery,8,2,US,desktop,45.9,1,0,0,0,0,0
6099,4156,311.45,Retail,6,4,US,desktop,53.3,2,0,0,0,0,0
6182,4499,82.56,Retail,19,2,US,desktop,212.9,1,0,0,0,0,0
6184,4664,61.31,Health,11,3,US,desktop,176.7,1,0,0,0,0,0
6206,4837,89.48,Retail,6,2,US,desktop,87.2,0,0,0,0,0,0
6331,1259,183.73,Retail,19,3,US,desktop,371.5,2,0,0,0,0,0
6343,3634,123.64,Grocery,18,1,US,desktop,170.2,0,0,0,0,0,0
6360,3028,257.17,Health,7,1,US,desktop,236.8,0,0,0,0,0,0
6390,3591,326.64,Retail,13,4,US,desktop,367.7,0,0,0,0,0,0
6401,3148,113.01,Grocery,13,3,US,desktop,87.8,1,0,0,0,0,0
6427,4900,134.93,Grocery,21,3,US,desktop,130.1,2,0,0,0,0,0
6465,1527,62.94,Grocery,6,0,US,desktop,112.9,2,0,0,0,0,0
6485,3852,112.19,Retail,13,0,US,desktop,137.3,1,0,0,0,0,0
6492,3224,88.23,Retail,13,2,US,desktop,38.5,1,0,0,0,0,0
6502,4885,677.14,Grocery,15,0,US,desktop,112.0,2,0,0,0,0,0
6515,4239,32.42,Retail,20,2,US,desktop,236.4,0,0,0,0,0,0
6536,4053,12.95,Retail,6,0,US,desktop,92.1,2,0,0,0,0,0
6592,4865,85.31,Health,10,2,US,desktop,148.6,0,0,0,0,0,0
6601,1542,413.81,Grocery,14,3,US,desktop,165.1,0,0,0,0,0,0
6653,4726,39.58,Retail,14,1,US,desktop,185.9,2,0,0,0,0,0
6722,2272,717.69,Grocery,11,4,US,desktop,229.5,1,0,0,0,0,0
6765,2930,162.98,Grocery,15,1,US,desktop,106.4,1,0,0,0,0,0
6811,4265,485.98,Grocery,21,0,US,desktop,218.3,1,0,0,0,0,0
6965,1324,133.67,Retail,19,3,US,desktop,208.3,0,0,0,0,0,0
6969,3189,274.14,Grocery,18,3,US,desktop,457.6,1,0,0,0,0,0
6997,2360,17.82,Grocery,6,2,US,desktop,64.8,1,0,0,0,0,0
7000,4416,128.23,Grocery,14,3,US,desktop,113.2,2,0,0,0,0,0
7008,3579,128.19,Retail,19,1,US,desktop,225.9,1,0,0,0,0,0
7029,2783,136.55,Grocery,10,0,US,desktop,79.3,1,0,0,0,0,0
7093,2687,332.27,Grocery,18,3,US,desktop,247.3,0,0,0,0,0,0
7144,1561,94.15,Grocery,17,3,US,desktop,60.4,0,0,0,0,0,0
7190,1177,166.72,Grocery,17,2,US,desktop,99.7,1,0,0,0,0,0
7194,4477,317.22,Utilities,8,1,US,desktop,341.3,2,0,0,0,0,0
7228,4561,137.34,Retail,19,3,US,desktop,50.9,1,0,0,0,0,0
7271,2218,12.98,Utilities,10,3,US,desktop,140.8,2,0,0,0,0,0
7283,3854,41.08,Retail,15,3,US,desktop,361.5,0,0,0,0,0,0
7391,4963,289.92,Retail,12,2,US,desktop,82.9,0,0,0,0,0,0
7426,4968,149.79,Retail,22,0,US,desktop,51.0,1,0,0,0,0,0
7427,3312,571.61,Retail,17,1,US,desktop,188.1,1,0,0,0,0,0
7448,2725,41.39,Grocery,17,0,US,desktop,36.6,1,0,0,0,0,0
7478,4183,76.9,Grocery,11,4,US,desktop,122.7,2,0,0,0,0,0
7518,4711,131.81,Utilities,9,2,US,desktop,478.7,1,0,0,0,0,0
7563,2965,67.69,Grocery,11,1,US,desktop,147.3,1,0,0,0,0,0
7618,4742,130.63,Grocery,9,3,US,desktop,255.9,1,0,0,0,0,0
7699,1293,87.42,Retail,7,0,US,desktop,195.1,0,0,0,0,0,0
7749,3326,141.5,Grocery,16,0,US,desktop,37.1,0,0,0,0,0,0
7763,3092,114.55,Grocery,17,2,US,desktop,140.9,0,0,0,0,0,0
7766,3851,369.54,Grocery,22,3,US,desktop,267.6,1,0,0,0,0,0
7785,2933,20.25,Retail,13,0,US,desktop,38.4,1,0,0,0,0,0
7806,3819,128.46,Grocery,7,4,US,desktop,209.6,1,0,0,0,0,0
7830,2583,108.16,Retail,7,0,US,desktop,101.1,0,0,0,0,0,0
7901,1456,173.71,Retail,18,3,US,desktop,49.2,0,0,0,0,0,0
7953,4638,40.46,Grocery,7,1,US,desktop,333.3,0,0,0,0,0,0
8031,2012,158.84,Retail,6,1,US,desktop,344.3,0,0,0,0,0,0
8037,4853,53.39,Grocery,20,1,US,desktop,179.7,1,0,0,0,0,0
8038,1350,49.83,Grocery,11,0,US,desktop,97.9,1,0,0,0,0,0
8040,3885,52.17,Health,17,0,US,desktop,204.3,0,0,0,0,0,0
8063,1720,18.9,Grocery,14,0,US,desktop,212.9,1,0,0,0,0,0
8121,2943,178.65,Utilities,7,4,US,desktop,305.5,1,0,0,0,0,0
8210,4629,210.44,Utilities,18,0,US,desktop,151.0,2,0,0,0,0,0
8223,3471,31.5,Grocery,22,0,US,desktop,143.7,0,0,0,0,0,0
8231,2272,102.64,Grocery,22,4,US,desktop,93.5,2,0,0,0,0,0
8237,4850,120.45,Grocery,6,3,US,desktop,122.8,2,0,0,0,0,0
8303,2964,104.25,Health,7,4,US,desktop,134.3,0,0,0,0,0,0
8311,1213,181.8,Grocery,20,0,US,desktop,98.4,1,0,0,0,0,0
8323,3552,90.59,Grocery,13,0,US,desktop,176.3,0,0,0,0,0,0
8325,3105,169.62,Grocery,7,0,US,desktop,73.9,2,0,0,0,0,0
8331,1130,206.91,Grocery,22,2,US,desktop,107.7,2,0,0,0,0,0
8338,3145,357.53,Health,6,4,US,desktop,659.9,2,0,0,0,0,0
8339,3556,464.27,Health,10,3,US,desktop,64.0,1,0,0,0,0,0
8344,3827,102.49,Grocery,16,4,US,desktop,45.3,1,0,0,0,0,0
8371,4876,28.22,Grocery,9,0,US,desktop,43.7,1,0,0,0,0,0
8426,2797,63.3,Retail,9,1,US,desktop,30.0,1,0,0,0,0,0
8436,1284,64.06,Grocery,9,0,US,desktop,243.2,0,0,0,0,0,0
8459,2639,102.16,Grocery,9,2,US,desktop,312.5,0,0,0,0,0,1
8488,3035,160.41,Grocery,12,3,US,desktop,49.6,2,0,0,0,0,0
8499,3411,156.79,Grocery,8,3,US,desktop,317.4,2,0,0,0,0,0
8576,1865,39.07,Grocery,12,2,US,desktop,86.9,1,0,0,0,0,0
8603,2001,30.74,Retail,11,4,US,desktop,101.5,1,0,0,0,0,0
8617,4088,46.49,Grocery,20,0,US,desktop,138.4,0,0,0,0,0,0
8626,2034,398.04,Grocery,17,4,US,desktop,98.6,2,0,0,0,0,0
8634,4739,216.87,Grocery,16,2,US,desktop,49.8,0,0,0,0,0,0
8681,4579,76.15,Grocery,6,3,US,desktop,253.1,1,0,0,0,0,0
8891,4618,204.75,Retail,16,1,US,desktop,344.0,1,0,0,0,0,0
9028,1488,35.55,Grocery,21,4,US,desktop,150.4,2,0,0,0,0,0
9087,3734,35.12,Retail,8,0,US,desktop,380.7,1,0,0,0,0,0
9117,2587,546.57,Grocery,22,1,US,desktop,120.9,1,0,0,0,0,0
9226,3700,13.32,Grocery,22,0,US,desktop,100.9,0,0,0,0,0,0
9276,3759,33.58,Health,16,3,US,desktop,105.5,1,0,0,0,0,0
9323,4286,41.65,Retail,12,0,US,desktop,307.9,1,0,0,0,0,0
9351,3712,225.55,Grocery,10,3,US,desktop,147.3,0,0,0,0,0,0
9493,3102,41.08,Grocery,9,0,US,desktop,366.6,2,0,0,0,0,0
9510,4696,737.71,Retail,15,1,US,desktop,56.5,2,0,0,0,0,0
9532,2089,85.12,Health,22,2,US,desktop,208.2,0,0,0,0,0,0
9624,3723,63.1,Retail,20,2,US,desktop,61.0,0,0,0,0,0,0
9679,4288,187.37,Retail,6,4,US,desktop,30.9,2,0,0,0,0,0
9738,2770,41.31,Grocery,12,4,US,desktop,131.8,1,0,0,0,0,0
9777,4371,245.96,Health,8,1,US,desktop,291.2,1,0,0,0,0,0
9778,2575,60.71,Grocery,21,1,US,desktop,66.8,0,0,0,0,0,0
9913,2729,129.21,Retail,9,2,US,desktop,336.4,1,0,0,0,0,0
9921,1891,38.86,Retail,15,2,US,desktop,156.0,1,0,0,0,0,0
9923,3805,116.88,Retail,15,0,US,desktop,123.7,0,0,0,0,0,0
9926,2945,138.39,Grocery,7,1,US,desktop,230.4,0,0,0,0,0,0
9989,3646,327.39,Retail,12,1,US,desktop,365.5,0,0,0,0,0,0
10023,3448,58.81,Retail,16,4,US,desktop,48.0,1,0,0,0,0,0
10030,1787,55.55,Utilities,11,0,US,desktop,700.6,0,0,0,0,0,0
10039,4835,143.54,Grocery,10,3,US,desktop,412.6,2,0,0,0,0,0
10042,4677,32.41,Retail,9,0,US,desktop,228.8,1,0,0,0,0,0
10092,4995,122.49,Grocery,9,0,US,desktop,265.8,0,0,0,0,0,0
10108,1481,342.19,Grocery,12,4,US,desktop,502.4,1,0,0,0,0,0
10129,1842,105.39,Grocery,7,3,US,desktop,35.8,0,0,0,0,0,0
10130,4687,58.26,Grocery,20,2,US,desktop,246.7,2,0,0,0,0,0
10135,1166,84.56,Retail,7,0,US,desktop,130.2,2,0,0,0,0,0
10215,4289,64.38,Retail,6,4,US,desktop,71.3,1,0,0,0,0,0
10220,4346,203.03,Grocery,18,2,US,desktop,55.1,1,0,0,0,0,0
10247,2038,189.09,Grocery,16,3,US,desktop,231.7,0,0,0,0,0,0
10338,1496,147.38,Utilities,16,3,US,desktop,125.3,2,0,0,0,0,0
10397,3994,550.96,Grocery,8,2,US,desktop,505.2,2,0,0,0,0,0
10415,2335,105.59,Utilities,17,0,US,desktop,409.3,1,0,0,0,0,0
10417,1620,18.02,Grocery,12,2,US,desktop,389.1,0,0,0,0,0,0
10419,3975,26.23,Retail,20,2,US,desktop,100.5,2,0,0,0,0,0
10422,2804,247.6,Retail,11,4,US,desktop,42.1,1,0,0,0,0,0
10453,4742,32.72,Grocery,18,0,US,desktop,345.4,0,0,0,0,0,0
10496,1805,7.78,Health,8,1,US,desktop,376.6,1,0,0,0,0,0
10521,4960,67.39,Grocery,12,1,US,desktop,197.8,2,0,0,0,0,0
10549,2646,63.14,Retail,6,1,US,desktop,418.8,2,0,0,0,0,0
10599,4334,229.47,Grocery,13,0,US,desktop,210.9,1,0,0,0,0,0
10617,4848,735.0,Utilities,7,3,US,desktop,229.5,1,0,0,0,0,0
10655,2012,96.39,Retail,10,4,US,desktop,128.8,0,0,0,0,0,0
10685,3457,123.62,Grocery,11,0,US,desktop,610.4,2,0,0,0,0,0
10694,3893,27.27,Retail,15,3,US,desktop,339.2,1,0,0,0,0,0
10713,3511,14.81,Grocery,20,0,US,desktop,556.8,0,0,0,0,0,0
10756,3886,121.93,Grocery,18,4,US,desktop,70.6,0,0,0,0,0,0
10757,1646,11.47,Grocery,11,1,US,desktop,132.1,2,0,0,0,0,0
10790,2734,379.2,Grocery,9,3,US,desktop,225.8,1,0,0,0,0,0
10820,4272,416.05,Retail,9,2,US,desktop,213.2,2,0,0,0,0,0
10822,2070,258.72,Retail,11,3,US,desktop,67.7,0,0,0,0,0,0
10825,3749,111.92,Health,8,0,US,desktop,169.3,1,0,0,0,0,0
10837,2824,36.12,Retail,16,3,US,desktop,463.0,0,0,0,0,0,0
10902,1023,68.96,Retail,17,1,US,desktop,147.0,2,0,0,0,0,0
10905,3054,110.97,Grocery,10,2,US,desktop,61.6,2,0,0,0,0,0
10954,1838,87.52,Health,9,2,US,desktop,525.4,1,0,0,0,0,0
10999,3211,257.95,Grocery,21,3,US,desktop,59.3,1,0,0,0,0,0
11036,1770,66.13,Retail,20,1,US,desktop,370.1,0,0,0,0,0,0
11063,2902,203.15,Retail,7,0,US,desktop,54.7,2,0,0,0,0,0
11064,4365,85.51,Utilities,6,0,US,desktop,369.0,1,0,0,0,0,0
11093,1218,165.6,Grocery,12,4,US,desktop,142.6,2,0,0,0,0,0
